App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
jfreechart;CustomCategoryURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java;162;5;17;4;0;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;0;0;2
jfreechart;CustomPieURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\CustomPieURLGenerator.java;116;4;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
jfreechart;CustomXYURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\CustomXYURLGenerator.java;161;5;17;4;0;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;0;0;2
jfreechart;StandardCategoryURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java;119;4;13;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;StandardPieURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\StandardPieURLGenerator.java;125;4;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;StandardXYURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\StandardXYURLGenerator.java;72;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jfreechart;TimeSeriesURLGeneratorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java;132;4;14;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1
jfreechart;CategoryToPieDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\category\CategoryToPieDataset.java;215;6;17;5;0;0;0;0;0;8;0;0;0;0;0;2;0;0;2;7;0;0;4
jfreechart;DefaultCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\category\DefaultCategoryDataset.java;382;15;51;9;0;0;0;0;0;22;0;0;0;0;0;2;0;0;12;12;0;0;6
jfreechart;DefaultIntervalCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java;458;20;46;18;0;0;0;0;0;26;0;0;0;0;0;4;0;0;4;8;0;0;7
