App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
commons-text;LongestCommonSubsequenceTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\similarity\LongestCommonSubsequence.java;140;14;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
commons-text;SimilarityScoreFromTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\similarity\SimilarityScoreFrom.java;41;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-text;StringEscapeUtilsTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StringEscapeUtils.java;645;42;84;10;0;0;2;3;0;1;9;0;0;0;0;2;0;0;4;12;0;0;9
commons-text;StringSubstitutorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StringSubstitutor.java;1111;91;22;33;0;0;38;0;0;2;0;0;1;0;8;2;0;0;3;1;0;0;10
commons-text;StringTokenizerTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StringTokenizer.java;921;68;254;59;0;0;6;0;0;26;9;0;0;3;10;0;0;0;24;0;0;0;22
commons-text;StrLookupTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StrLookup.java;133;8;24;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4
commons-text;StrMatcherTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StrMatcher.java;201;16;92;14;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;4
commons-text;StrSubstitutorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StrSubstitutor.java;793;55;67;26;0;0;18;0;0;3;0;0;1;0;2;1;0;0;7;0;0;0;8
commons-text;StrTokenizerTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\StrTokenizer.java;915;68;248;59;0;0;6;0;0;20;9;0;0;3;10;0;0;0;24;0;0;0;22
commons-text;AggregateTranslatorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\AggregateTranslator.java;66;3;6;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
commons-text;CodePointTranslatorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\CodePointTranslator.java;39;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
commons-text;CsvTranslatorsTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\CsvTranslators.java;130;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-text;EntityArraysTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\EntityArrays.java;132;13;7;0;0;0;6;0;0;0;7;0;0;1;0;0;0;0;0;1;0;0;0
commons-text;JavaUnicodeEscaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\JavaUnicodeEscaper.java;67;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-text;LookupTranslatorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\LookupTranslator.java;77;4;5;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
commons-text;NumericEntityEscaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\NumericEntityEscaper.java;68;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-text;NumericEntityUnescaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\NumericEntityUnescaper.java;98;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
commons-text;OctalUnescaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\OctalUnescaper.java;83;1;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
commons-text;SinglePassTranslatorTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\SinglePassTranslator.java;66;6;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-text;UnicodeEscaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\UnicodeEscaper.java;58;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-text;UnicodeUnescaperTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\UnicodeUnescaper.java;55;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-text;UnicodeUnpairedSurrogateRemoverTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\translate\UnicodeUnpairedSurrogateRemover.java;47;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-text;WordUtilsTest;C:\Users\Danny\.jnose_projects\commons-text\src\ATSQA_main.main\java\org\apache\commons\text\WordUtils.java;550;32;253;0;0;0;2;0;0;72;0;0;0;0;0;3;0;0;16;0;0;0;7
